Name,Date,Ecosistem,Site,Zone,Transect,Cuadrant,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
GLCA3T1GOPR0273.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1352,638,SyrFil,arlenerodriguez,2024-01-05 06:34:54+00:00,,,,,,,,,,
GLCA3T1GOPR0273.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1330,884,SyrFil,arlenerodriguez,2024-01-05 06:34:54+00:00,,,,,,,,,,
GLCA3T1GOPR0273.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1555,2167,Th+sed,arlenerodriguez,2024-01-05 06:34:54+00:00,,,,,,,,,,
GLCA3T1GOPR0273.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1988,621,Th+sed,arlenerodriguez,2024-01-05 06:34:54+00:00,,,,,,,,,,
GLCA3T1GOPR0273.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2224,2509,Th+sed,arlenerodriguez,2024-01-05 06:34:55+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,763,1062,SyrFil,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,654,2430,Th+sed,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1432,1551,Th+sed,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1293,1982,SyrFil,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1193,2634,SyrFil,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1902,1314,SyrFil,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1911,2449,SyrFil,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2028,740,Th+sed,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2106,953,Th+sed,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0274.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2087,942,Th+sed,arlenerodriguez,2024-01-05 06:36:01+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,522,1542,SyrFil,arlenerodriguez,2024-01-05 06:37:10+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1482,1342,SyrFil,arlenerodriguez,2024-01-05 06:37:10+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1357,2376,Th+sed,arlenerodriguez,2024-01-05 06:37:10+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1586,1014,Th+sed,arlenerodriguez,2024-01-05 06:37:10+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1784,725,Th+sed,arlenerodriguez,2024-01-05 06:37:11+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1800,1168,Th+sed,arlenerodriguez,2024-01-05 06:37:11+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1813,2596,Th+sed,arlenerodriguez,2024-01-05 06:37:11+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2224,2041,Th+sed,arlenerodriguez,2024-01-05 06:37:11+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2096,2965,Th+sed,arlenerodriguez,2024-01-05 06:37:11+00:00,,,,,,,,,,
GLCA3T1GOPR0275.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2236,2825,SyrFil,arlenerodriguez,2024-01-05 06:37:11+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,865,797,Th+sed,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,964,707,SyrFil,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1126,1304,Th+sed,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1070,1228,Th+sed,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,833,2005,Th+sed,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1311,1234,Th+sed,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1209,2401,Th+sed,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1705,1071,Th+sed,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1641,2411,Th+sed,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0276.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2105,1953,Th+sed,arlenerodriguez,2024-01-05 06:38:23+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,635,2726,Th+sed,arlenerodriguez,2024-01-05 06:39:32+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1141,1239,Th+sed,arlenerodriguez,2024-01-05 06:39:32+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1167,2923,Th+sed,arlenerodriguez,2024-01-05 06:39:33+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1217,1336,Th+sed,arlenerodriguez,2024-01-05 06:39:33+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1184,2714,Th+sed,arlenerodriguez,2024-01-05 06:39:33+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1571,1368,SyrFil,arlenerodriguez,2024-01-05 06:38:51+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1599,2202,SyrFil,arlenerodriguez,2024-01-05 06:38:51+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2119,1519,Th+sed,arlenerodriguez,2024-01-05 06:39:33+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2259,1844,Th+sed,arlenerodriguez,2024-01-05 06:39:33+00:00,,,,,,,,,,
GLCA3T1GOPR0277.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2075,2361,SyrFil,arlenerodriguez,2024-01-05 06:38:51+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,519,636,Th+sed,arlenerodriguez,2024-01-05 06:40:39+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,623,1301,Th+sed,arlenerodriguez,2024-01-05 06:40:39+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,485,1831,Th+sed,arlenerodriguez,2024-01-05 06:40:39+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,598,1799,Th+sed,arlenerodriguez,2024-01-05 06:40:39+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,858,756,Th+sed,arlenerodriguez,2024-01-05 06:40:39+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,933,2217,Th+sed,arlenerodriguez,2024-01-05 06:40:39+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,895,2710,SyrFil,arlenerodriguez,2024-01-05 06:40:20+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1477,1923,Th+sed,arlenerodriguez,2024-01-05 06:40:39+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1178,2099,Th+sed,arlenerodriguez,2024-01-05 06:40:39+00:00,,,,,,,,,,
GLCA3T1GOPR0278.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2001,924,Th+sed,arlenerodriguez,2024-01-05 06:40:39+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,484,1000,ThalTes,arlenerodriguez,2024-01-05 06:42:01+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1007,1389,SyrFil,arlenerodriguez,2024-01-05 06:42:27+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,821,1950,SyrFil,arlenerodriguez,2024-01-05 06:42:27+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1089,2245,ThalTes,arlenerodriguez,2024-01-05 06:42:01+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,969,2965,SyrFil,arlenerodriguez,2024-01-05 06:42:27+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1052,2769,SyrFil,arlenerodriguez,2024-01-05 06:42:27+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1177,2326,ThalTes,arlenerodriguez,2024-01-05 06:42:01+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1796,2366,Th+sed,arlenerodriguez,2024-01-05 06:42:52+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1953,1268,ThalTes,arlenerodriguez,2024-01-05 06:42:01+00:00,,,,,,,,,,
GLCA3T1GOPR0279.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2090,2265,ThalTes,arlenerodriguez,2024-01-05 06:42:01+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,644,710,SyrFil,arlenerodriguez,2024-01-05 06:43:49+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,595,1102,ThalTes,arlenerodriguez,2024-01-05 06:44:23+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,906,3049,SyrFil,arlenerodriguez,2024-01-05 06:43:49+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1467,1492,SyrFil,arlenerodriguez,2024-01-05 06:43:49+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1224,1625,SyrFil,arlenerodriguez,2024-01-05 06:43:49+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1559,2433,ThalTes,arlenerodriguez,2024-01-05 06:44:23+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1780,2715,SyrFil,arlenerodriguez,2024-01-05 06:43:49+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1573,2726,SyrFil,arlenerodriguez,2024-01-05 06:43:49+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2245,2004,ThalTes,arlenerodriguez,2024-01-05 06:44:23+00:00,,,,,,,,,,
GLCA3T1GOPR0280.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2128,3028,ThalTes,arlenerodriguez,2024-01-05 06:44:23+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,505,709,SyrFil,arlenerodriguez,2024-01-05 06:46:07+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,768,2713,ThalTes,arlenerodriguez,2024-01-05 06:46:07+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,821,2587,ThalTes,arlenerodriguez,2024-01-05 06:46:07+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1554,1433,ThalTes,arlenerodriguez,2024-01-05 06:46:07+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1527,1217,SyrFil,arlenerodriguez,2024-01-05 06:46:28+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1180,3066,SyrFil,arlenerodriguez,2024-01-05 06:46:28+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1886,808,ThalTes,arlenerodriguez,2024-01-05 06:46:07+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1677,2239,SyrFil,arlenerodriguez,2024-01-05 06:46:28+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1649,2723,SyrFil,arlenerodriguez,2024-01-05 06:46:28+00:00,,,,,,,,,,
GLCA3T1GOPR0281.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2143,2577,SyrFil,arlenerodriguez,2024-01-05 06:46:28+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,445,3003,SyrFil,arlenerodriguez,2024-01-05 06:47:36+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,915,1478,Th+sed,arlenerodriguez,2024-01-05 06:48:56+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,835,1446,Th+sed,arlenerodriguez,2024-01-05 06:48:56+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1178,1598,Th+sed,arlenerodriguez,2024-01-05 06:48:56+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1357,1844,Th+sed,arlenerodriguez,2024-01-05 06:48:56+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1391,1916,Th+sed,arlenerodriguez,2024-01-05 06:48:56+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1979,849,Th+sed,arlenerodriguez,2024-01-05 06:48:56+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1975,2168,Th+sed,arlenerodriguez,2024-01-05 06:48:56+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2165,2111,Th+sed,arlenerodriguez,2024-01-05 06:48:56+00:00,,,,,,,,,,
GLCA3T1GOPR0282.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2018,2869,SyrFil,arlenerodriguez,2024-01-05 06:47:36+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,755,1400,ThalTes,arlenerodriguez,2024-01-05 06:49:53+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,617,3064,SyrFil,arlenerodriguez,2024-01-05 06:50:11+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,687,2726,SyrFil,arlenerodriguez,2024-01-05 06:50:11+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,926,1261,SyrFil,arlenerodriguez,2024-01-05 06:50:11+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,844,3094,SyrFil,arlenerodriguez,2024-01-05 06:50:11+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1786,1231,SyrFil,arlenerodriguez,2024-01-05 06:50:11+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1715,2025,ThalTes,arlenerodriguez,2024-01-05 06:49:53+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1621,2171,ThalTes,arlenerodriguez,2024-01-05 06:49:53+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2273,1392,SyrFil,arlenerodriguez,2024-01-05 06:50:11+00:00,,,,,,,,,,
GLCA3 T2GOPR0284.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2214,2697,ThalTes,arlenerodriguez,2024-01-05 06:49:53+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,706,3100,SyrFil,arlenerodriguez,2024-01-05 06:51:22+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1089,593,Th+sed,arlenerodriguez,2024-01-05 06:51:49+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1046,3014,SyrFil,arlenerodriguez,2024-01-05 06:51:22+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1376,1478,SyrFil,arlenerodriguez,2024-01-05 06:51:22+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1328,1779,SyrFil,arlenerodriguez,2024-01-05 06:51:22+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1707,822,SyrFil,arlenerodriguez,2024-01-05 06:51:22+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1680,2120,SyrFil,arlenerodriguez,2024-01-05 06:51:22+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2094,1126,Th+sed,arlenerodriguez,2024-01-05 06:51:49+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,1958,1959,SyrFil,arlenerodriguez,2024-01-05 06:51:22+00:00,,,,,,,,,,
GLCA3 T2GOPR0285.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,2118,3100,Th+sed,arlenerodriguez,2024-01-05 06:51:49+00:00,,,,,,,,,,
GLCA3 T2GOPR0286.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,774,886,SyrFil,arlenerodriguez,2024-01-05 14:39:07+00:00,,,,,,,,,,
GLCA3 T2GOPR0286.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,449,960,ThalTes,arlenerodriguez,2024-01-05 14:39:07+00:00,,,,,,,,,,
GLCA3 T2GOPR0286.JPG,,seagrass,,,,,,16.48,,,,,,,,,Guanaja,917,629,ThalTes,arlenerodriguez,2024-01-05 14:39:07+00:00,,,,,,,,,,
