Name,Date,Ecosistem,Site,Zone,Transect,Cuadrant,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
BajoCalderoncontrol-T1GOPR0601.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1906,554,Turf_sand,arlenerodriguez,2024-02-06 06:47:44+00:00,Turf_sand,78,Dictyota,3,TurfDicSed,3,*TURFH,1,DeadAlg,1
BajoCalderoncontrol-T1GOPR0601.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1808,1090,Dictyota,arlenerodriguez,2024-02-06 06:47:44+00:00,Dictyota,75,Turf_sand,5,TurfDicSed,2,Th+sed,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0601.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,2180,1960,TurfDicSed,arlenerodriguez,2024-02-06 06:47:44+00:00,TurfDicSed,46,Dictyota,33,Th+sed,2,*TURFH,2,Turf_sand,2
BajoCalderoncontrol-T1GOPR0601.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1991,2489,Dictyota,arlenerodriguez,2024-02-06 06:47:44+00:00,Dictyota,80,TurfDicSed,3,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,668,1368,Dictyota,arlenerodriguez,2024-02-06 06:48:13+00:00,Dictyota,82,Turf_sand,2,TurfDicSed,1,Th+sed,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,713,2232,Dictyota,arlenerodriguez,2024-02-06 06:48:14+00:00,Dictyota,82,Th+sed,1,*TURFH,1,Turf_sand,1,TurfDicSed,1
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,639,2918,Dictyota,arlenerodriguez,2024-02-06 06:48:14+00:00,Dictyota,78,Octocora,3,TurfDicSed,1,Turf_sand,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,822,2423,Dictyota,arlenerodriguez,2024-02-06 06:48:14+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,853,2466,Dictyota,arlenerodriguez,2024-02-06 06:48:14+00:00,Dictyota,81,Turf_sand,2,*TURFH,2,Th+sed,1,TurfDicSed,1
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1290,2827,Dictyota,arlenerodriguez,2024-02-06 06:48:14+00:00,Dictyota,82,Sand,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1830,1092,Dictyota,arlenerodriguez,2024-02-06 06:48:14+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1682,1187,Dictyota,arlenerodriguez,2024-02-06 06:48:14+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1774,2500,Dictyota,arlenerodriguez,2024-02-06 06:48:14+00:00,Dictyota,39,*TURFH,38,DeadAlg,2,Turf_sand,2,TurfDicSed,2
BajoCalderoncontrol-T1GOPR0602.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,2028,2354,Dictyota,arlenerodriguez,2024-02-06 06:48:14+00:00,Dictyota,82,Th+sed,1,TurfDicSed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,573,2575,Dictyota,arlenerodriguez,2024-02-06 06:48:54+00:00,Dictyota,82,Th+sed,1,TurfDicSed,1,Turf_sand,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1100,2150,Dictyota,arlenerodriguez,2024-02-06 06:48:54+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,898,2083,Dictyota,arlenerodriguez,2024-02-06 06:48:54+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1131,2410,Dictyota,arlenerodriguez,2024-02-06 06:48:54+00:00,Dictyota,82,Sand,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1097,2976,*TURFH,arlenerodriguez,2024-02-06 06:48:54+00:00,*TURFH,68,Dictyota,16,Th+sed,1,Turf_sand,1,TurfDicSed,1
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1324,595,TurfDicSed,arlenerodriguez,2024-02-06 06:48:54+00:00,TurfDicSed,43,Dictyota,25,Turf_sand,4,*TURFH,4,Th+sed,2
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1273,2770,Dictyota,arlenerodriguez,2024-02-06 06:48:54+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,Turf_sand,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1658,1741,Dictyota,arlenerodriguez,2024-02-06 06:48:54+00:00,Dictyota,82,Sand,1,Th+sed,1,Turf_sand,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1863,2659,Lobophora,arlenerodriguez,2024-02-06 06:48:54+00:00,Dictyota,72,TurfDicSed,2,Th+sed,2,Turf_sand,2,*TURFH,2
BajoCalderoncontrol-T1GOPR0604.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,2310,3081,ENSP,arlenerodriguez,2024-02-06 06:48:54+00:00,Dictyota,46,ROSP,8,*TURFH,4,TurfDicSed,4,Turf_sand,3
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,709,1438,Dictyota,arlenerodriguez,2024-02-06 06:49:24+00:00,Dictyota,82,Th+sed,1,TurfDicSed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,429,1843,Dictyota,arlenerodriguez,2024-02-06 06:49:24+00:00,Dictyota,37,TurfDicSed,26,Turf_sand,6,*TURFH,6,Th+sed,2
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1147,717,Dictyota,arlenerodriguez,2024-02-06 06:49:24+00:00,Dictyota,54,Turf_sand,20,*TURFH,4,HC_dead,2,TurfDicSed,2
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,948,1441,Dictyota,arlenerodriguez,2024-02-06 06:49:24+00:00,Dictyota,43,*TURFH,24,TurfDicSed,6,Turf_sand,5,Th+sed,2
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1029,1619,Dictyota,arlenerodriguez,2024-02-06 06:49:24+00:00,Dictyota,64,*TURFH,10,Sand,2,Th+sed,2,Turf_sand,2
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,854,2874,*TURFH,arlenerodriguez,2024-02-06 06:49:24+00:00,*TURFH,69,Dictyota,15,Th+sed,1,TurfDicSed,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,808,2733,Dictyota,arlenerodriguez,2024-02-06 06:49:24+00:00,Dictyota,81,*TURFH,2,Th+sed,1,Turf_sand,1,TurfDicSed,1
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1461,1284,Octocora,arlenerodriguez,2024-02-06 06:49:24+00:00,Octocora,59,Dictyota,18,Th+sed,2,*TURFH,2,Turf_sand,2
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1909,636,Dictyota,arlenerodriguez,2024-02-06 06:49:24+00:00,Dictyota,51,TurfDicSed,19,Turf_sand,6,Th+sed,2,*TURFH,2
BajoCalderoncontrol-T1GOPR0605.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,2294,598,Dictyota,arlenerodriguez,2024-02-06 06:49:24+00:00,Dictyota,81,Turf_sand,2,Th+sed,1,TurfDicSed,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,693,1979,Turf_sand,arlenerodriguez,2024-02-06 06:50:05+00:00,Turf_sand,76,Sand,5,Dictyota,2,Th+sed,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,546,2331,Dictyota,arlenerodriguez,2024-02-06 06:50:05+00:00,Dictyota,81,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,711,2686,Lobophora,arlenerodriguez,2024-02-06 06:50:05+00:00,Dictyota,75,DeadAlg,3,Turf_sand,2,*TURFH,2,TurfDicSed,2
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1079,833,*TURFH,arlenerodriguez,2024-02-06 06:50:05+00:00,*TURFH,46,DeadAlg,28,Turf_sand,3,TurfDicSed,3,Dictyota,3
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,949,2403,Dictyota,arlenerodriguez,2024-02-06 06:50:06+00:00,Dictyota,82,Sand,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,814,2438,Dictyota,arlenerodriguez,2024-02-06 06:50:06+00:00,Dictyota,82,Th+sed,1,*TURFH,1,Turf_sand,1,TurfDicSed,1
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1280,2022,Sand,arlenerodriguez,2024-02-06 06:50:06+00:00,Sand,81,Dictyota,2,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1418,1724,Dictyota,arlenerodriguez,2024-02-06 06:50:06+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1265,2527,Dictyota,arlenerodriguez,2024-02-06 06:50:06+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0607.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1893,2103,Lobophora,arlenerodriguez,2024-02-06 06:50:06+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,743,2157,Dictyota,arlenerodriguez,2024-02-06 06:51:16+00:00,Dictyota,82,Sand,1,*TURFH,1,TurfDicSed,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,455,2128,UNIden,arlenerodriguez,2024-02-06 06:51:16+00:00,UNIden,79,Turf_sand,3,Dictyota,2,*TURFH,1,TurfDicSed,1
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1210,760,ENSP,arlenerodriguez,2024-02-06 06:51:16+00:00,Dictyota,11,GORG-ERY,7,ROSP,6,*TURFH,5,Turf_sand,5
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1473,2172,Dictyota,arlenerodriguez,2024-02-06 06:51:16+00:00,Dictyota,69,Turf_sand,3,Sand,2,*TURFH,2,HC_dead,2
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1464,2979,Lobophora,arlenerodriguez,2024-02-06 06:51:16+00:00,Lobophora,24,Dictyota,9,Turf_sand,5,*TURFH,5,Th+sed,4
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1710,811,Dictyota,arlenerodriguez,2024-02-06 06:51:16+00:00,Dictyota,82,Th+sed,1,*TURFH,1,Turf_sand,1,TurfDicSed,1
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1621,1403,Dictyota,arlenerodriguez,2024-02-06 06:51:16+00:00,Dictyota,82,Sand,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1901,1429,Dictyota,arlenerodriguez,2024-02-06 06:51:16+00:00,Dictyota,82,Sand,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1719,2195,Lobophora,arlenerodriguez,2024-02-06 06:51:16+00:00,Dictyota,82,Sand,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0608.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,2233,2035,Lobophora,arlenerodriguez,2024-02-06 06:51:16+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,Turf_sand,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,753,1151,*TURFH,arlenerodriguez,2024-02-06 06:51:55+00:00,Dictyota,81,TurfDicSed,1,Th+sed,1,Turf_sand,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1399,1340,*TURFH,arlenerodriguez,2024-02-06 06:51:55+00:00,Dictyota,82,Sand,1,Th+sed,1,Turf_sand,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1255,1466,*TURFH,arlenerodriguez,2024-02-06 06:51:55+00:00,Dictyota,77,*TURFH,3,Turf_sand,2,Th+sed,1,HC_dead,1
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1493,2339,*TURFH,arlenerodriguez,2024-02-06 06:51:55+00:00,Dictyota,82,Sand,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1396,2410,*TURFH,arlenerodriguez,2024-02-06 06:51:56+00:00,Dictyota,82,Sand,1,Th+sed,1,Turf_sand,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1907,596,Peysson,arlenerodriguez,2024-02-06 06:52:29+00:00,*TURFH,30,Peysson,26,Dictyota,5,DeadAlg,4,RAUE,4
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1777,607,ENSP,arlenerodriguez,2024-02-06 06:52:29+00:00,TurfDicSed,49,*TURFH,12,Dictyota,11,DeadAlg,3,Turf_sand,2
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1908,773,*TURFH,arlenerodriguez,2024-02-06 06:51:56+00:00,*TURFH,61,DeadAlg,16,TurfDicSed,3,Dictyota,3,Turf_sand,2
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1568,2073,*TURFH,arlenerodriguez,2024-02-06 06:51:56+00:00,Dictyota,82,TurfDicSed,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0612.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,2308,1648,*TURFH,arlenerodriguez,2024-02-06 06:51:56+00:00,Dictyota,81,*TURFH,2,TurfDicSed,2,Th+sed,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1080,3092,Octocora,arlenerodriguez,2024-02-06 06:53:14+00:00,Octocora,80,Dictyota,2,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1247,894,Dictyota,arlenerodriguez,2024-02-06 06:53:14+00:00,Dictyota,79,Turf_sand,3,*TURFH,2,TurfDicSed,2,Th+sed,1
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1519,583,Dictyota,arlenerodriguez,2024-02-06 06:53:14+00:00,Dictyota,38,Turf_sand,26,*TURFH,5,TurfDicSed,3,DeadAlg,2
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1351,1195,TurfDicSed,arlenerodriguez,2024-02-06 06:53:14+00:00,Dictyota,67,Octocora,10,TurfDicSed,2,*TURFH,2,Turf_sand,2
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1211,1684,Octocora,arlenerodriguez,2024-02-06 06:53:14+00:00,Dictyota,13,Octocora,12,DeadAlg,9,Turf_sand,5,*TURFH,5
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1324,2123,Dictyota,arlenerodriguez,2024-02-06 06:53:14+00:00,Dictyota,82,Sand,1,Th+sed,1,*TURFH,1,Turf_sand,1
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1267,2795,Lobophora,arlenerodriguez,2024-02-06 06:53:14+00:00,Dictyota,46,Lobophora,11,Th+sed,3,Turf_sand,3,*TURFH,3
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,1870,1045,Dictyota,arlenerodriguez,2024-02-06 06:53:14+00:00,Dictyota,81,Turf_sand,2,Th+sed,1,TurfDicSed,1,*TURFH,1
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,2168,1047,Lobophora,arlenerodriguez,2024-02-06 06:53:14+00:00,Dictyota,73,Turf_sand,6,*TURFH,2,Th+sed,1,TurfDicSed,1
BajoCalderoncontrol-T1GOPR0614.JPG,,"reef,barrier",sheltered,bank,T1,,,16.00178,-86.00432,,,,,,,,Trujillo,2112,1853,Dictyota,arlenerodriguez,2024-02-06 06:53:14+00:00,Dictyota,81,*TURFH,2,TurfDicSed,1,Th+sed,1,Turf_sand,1
